make_model,body_type,Body Color,km,Gearing Type,hp,Extras,price
Audi A3,Sedans,Black,40100,Automatic,85,Others,19900
Audi A3,Sedans,Black,16452,Automatic,85,Sport,20900
Audi A3,Sedans,Grey,59500,Automatic,85,Others,20990
Audi A3,Sedans,Grey,27600,Automatic,85,Sport,21400
Audi A3,Sedans,Grey,31700,Automatic,85,Sport,21500
Audi A3,Sedans,Blue,17456,Automatic,85,Others,21579
Audi A3,Sedans,White,20710,Automatic,85,Sport,21550
Audi A3,Sedans,Brown,22247,Automatic,85,Others,21600
Audi A3,Station wagon,Silver,27324,Automatic,85,Others,21600
Audi A3,Station wagon,White,59500,Automatic,85,Sport,21490
Audi A3,Sedans,Silver,15455,Automatic,85,Others,21900
Audi A3,Sedans,Blue,38000,Automatic,85,Sport,21900
Audi A3,Compact,Blue,10912,Automatic,85,Sport,22300
Audi A3,Sedans,Black,9500,Automatic,85,Sport,21990
Audi A3,Sedans,Grey,16145,Automatic,85,Others,22290
Audi A3,Sedans,Grey,20090,Automatic,85,Others,21990
Audi A3,Sedans,Black,17729,Automatic,85,Sport,21900
Audi A3,Compact,Black,11436,Automatic,85,Sport,22300
Audi A3,Sedans,Blue,22832,Automatic,85,Sport,21900
Audi A3,Sedans,Grey,23000,Automatic,85,Sport,21900
Audi A3,Sedans,Black,15428,Automatic,85,Others,21900
Audi A3,Sedans,Red,22902,Automatic,85,Sport,21900
Audi A3,Sedans,Grey,23633,Automatic,85,Others,21900
Audi A3,Sedans,Silver,25656,Automatic,85,Others,21900
Audi A3,Sedans,White,24529,Automatic,85,Sport,21900
Audi A3,Sedans,Grey,24585,Automatic,85,Sport,21900
Audi A3,Sedans,Grey,4800,Automatic,85,Converter,21900
Audi A3,Sedans,White,18100,Automatic,85,Others,21900
Audi A3,Sedans,Red,5000,Automatic,85,Sport,21900
Audi A3,Sedans,Grey,32483,Automatic,85,Converter,21900
Audi A3,Sedans,White,17000,Automatic,85,Converter,21900
Audi A3,Sedans,Black,39000,Automatic,85,Sport,21900
Audi A3,Sedans,Black,1,Automatic,85,Others,21900
Audi A3,Sedans,Blue,17985,Automatic,85,Others,21900
Audi A3,Sedans,White,12103,Automatic,85,Sport,21900
Audi A3,Sedans,Grey,19000,Automatic,85,Converter,21900
Audi A3,Sedans,Grey,16145,Automatic,85,Others,22290
Audi A3,Sedans,Grey,16145,Automatic,85,Others,22290
Audi A3,Sedans,Grey,90480,Automatic,85,Sport,22280
Audi A3,Sedans,Black,45846,Automatic,85,Converter,22250
Audi A3,Sedans,Blue,16530,Automatic,85,Sport,22200
Audi A3,Sedans,Grey,21000,Automatic,85,Converter,22200
Audi A3,Sedans,Red,23994,Automatic,85,Sport,22150
Audi A3,Sedans,Black,24145,Automatic,85,Sport,22150
Audi A3,Sedans,White,26978,Automatic,85,Sport,22000
Audi A3,Sedans,Grey,39000,Automatic,85,Sport,22000
Audi A3,Sedans,Blue,21930,Automatic,85,Sport,22000
Audi A3,Sedans,Blue,21930,Automatic,85,Sport,22000
Audi A3,Sedans,Blue,56000,Automatic,85,Others,22000
Audi A3,Convertible,Red,9000,Automatic,85,Others,22000
Audi A3,Compact,Black,78379,Automatic,85,Others,21990
Audi A3,Sedans,Grey,22750,Automatic,85,Others,21980
Audi A3,Sedans,Black,16614,Automatic,85,Sport,21890
Audi A3,Station wagon,Grey,15768,Automatic,85,Others,21980
Audi A3,Compact,Grey,23568,Automatic,85,Sport,21950
Audi A3,Sedans,Blue,52000,Automatic,85,Sport,21950
Audi A3,Sedans,Black,35175,Automatic,85,Others,21950
Audi A3,Sedans,Blue,19852,Automatic,85,Sport,21950
Audi A3,Sedans,Grey,16591,Automatic,85,Sport,21950
Audi A3,Station wagon,Grey,9802,Automatic,85,Converter,21950
Audi A3,Sedans,Silver,35970,Automatic,85,Others,21900
Audi A3,Sedans,Black,13600,Automatic,85,Others,21900
Audi A3,Sedans,Black,70000,Automatic,85,Converter,21900
Audi A3,Sedans,Grey,55100,Automatic,85,Sport,21900
Audi A3,Sedans,Black,21111,Automatic,85,Others,21900
Audi A3,Sedans,Black,29925,Automatic,85,Others,21900
Audi A3,Sedans,Grey,19503,Automatic,85,Sport,21900
Audi A3,Sedans,Black,13535,Automatic,85,Sport,21999
Audi A3,Sedans,Grey,29000,Automatic,85,Sport,22000
Audi A3,Sedans,Grey,32500,Automatic,85,Others,21999
Audi A3,Sedans,Black,17769,Automatic,85,Sport,21999
Audi A3,Sedans,Blue,28838,Automatic,85,Others,21999
Audi A3,Sedans,White,17831,Automatic,85,Others,21999
Audi A3,Sedans,Black,16000,Automatic,85,Others,21999
Audi A3,Compact,Grey,43036,Automatic,85,Others,21996
Audi A3,Station wagon,Black,0,Automatic,85,Others,21990
Audi A3,Station wagon,White,7100,Automatic,85,Others,21990
Audi A3,Sedans,Silver,9622,Automatic,85,Others,21990
Audi A3,Sedans,Grey,36306,Automatic,85,Others,21990
Audi A3,Sedans,Black,32800,Automatic,85,Others,21990
Audi A3,Sedans,Black,32000,Automatic,85,Sport,21990
Audi A3,Sedans,Black,26500,Automatic,85,Others,21990
Audi A3,Sedans,Grey,26382,Automatic,85,Sport,21990
Audi A3,Station wagon,Grey,27000,Automatic,85,Others,21900
Audi A3,Compact,Grey,79401,Automatic,85,Sport,21900
Audi A3,Sedans,White,27500,Automatic,85,Others,21900
Audi A3,Sedans,White,18950,Automatic,85,Others,21900
Audi A3,Sedans,Grey,39200,Automatic,85,Others,21900
Audi A3,Sedans,Silver,1,Automatic,85,Others,21900
Audi A3,Compact,Grey,18190,Automatic,85,Sport,21900
Audi A3,Sedans,White,24845,Automatic,85,Sport,21900
Audi A3,Sedans,White,19904,Automatic,85,Sport,21900
Audi A3,Sedans,Silver,21114,Automatic,85,Sport,21900
Audi A3,Sedans,White,28595,Automatic,85,Sport,21900
Audi A3,Station wagon,Blue,22500,Automatic,85,Others,21900
Audi A3,Sedans,Grey,26151,Automatic,85,Sport,21900
Audi A3,Sedans,Blue,24709,Automatic,85,Others,21900
Audi A3,Sedans,Silver,33750,Automatic,85,Others,21900
Audi A3,Sedans,Grey,32483,Automatic,85,Converter,21900
Audi A3,Sedans,Grey,26382,Automatic,85,Sport,21990
Audi A3,Sedans,Grey,31032,Automatic,85,Sport,21900
Audi A3,Sedans,White,20964,Automatic,85,Others,21900
Audi A3,Sedans,White,48320,Automatic,85,Others,21500
Audi A3,Sedans,Silver,26140,Automatic,85,Sport,21500
Audi A3,Sedans,Grey,24215,Automatic,85,Sport,21500
Audi A3,Sedans,Grey,36063,Automatic,85,Others,21500
Audi A3,Sedans,Grey,19909,Automatic,85,Sport,21500
Audi A3,Sedans,Blue,21517,Automatic,85,Sport,21500
Audi A3,Sedans,Black,37136,Automatic,85,Converter,21500
Audi A3,Sedans,Black,17200,Automatic,85,Others,21500
Audi A3,Sedans,Black,19980,Automatic,85,Others,21499
Audi A3,Sedans,Grey,28724,Automatic,85,Others,21499
Audi A3,Sedans,Silver,14400,Automatic,85,Others,21499
Audi A3,Sedans,Black,14438,Automatic,85,Sport,21499
Audi A3,Sedans,Black,58900,Automatic,85,Sport,21490
Audi A3,Sedans,Grey,39000,Automatic,85,Sport,21490
Audi A3,Sedans,Black,58400,Automatic,85,Others,21490
Audi A3,Sedans,Silver,23204,Automatic,85,Sport,21490
Audi A3,Sedans,Silver,20810,Automatic,85,Sport,21490
Audi A3,Sedans,Red,21455,Automatic,85,Sport,21490
Audi A3,Sedans,Black,30497,Automatic,85,Sport,21890
Audi A3,Sedans,Black,39600,Automatic,85,Others,21890
Audi A3,Sedans,Grey,29360,Automatic,85,Others,21888
Audi A3,Sedans,Black,12250,Automatic,85,Converter,21880
Audi A3,Station wagon,Blue,29000,Automatic,85,Others,21800
Audi A3,Station wagon,White,4500,Automatic,85,Others,21850
Audi A3,Sedans,Black,19271,Automatic,85,Others,21850
Audi A3,Sedans,Blue,16405,Automatic,85,Converter,21880
Audi A3,Sedans,Black,40500,Automatic,85,Sport,21800
Audi A3,Sedans,Black,0,Automatic,85,Others,21780
Audi A3,Sedans,Black,36184,Automatic,85,Others,21790
Audi A3,Sedans,Black,17300,Automatic,85,Sport,21750
Audi A3,Sedans,Black,39246,Automatic,85,Others,21790
Audi A3,Sedans,Grey,16171,Automatic,85,Sport,21700
Audi A3,Sedans,Blue,11679,Automatic,85,Others,21550
Audi A3,Sedans,Grey,16630,Automatic,85,Others,21550
Audi A3,Sedans,White,24000,Automatic,85,Converter,21500
Audi A3,Sedans,Grey,28114,Automatic,85,Sport,21500
Audi A3,Sedans,Grey,28916,Automatic,85,Sport,21500
Audi A3,Sedans,Grey,28201,Automatic,85,Sport,21500
Audi A3,Sedans,Grey,28150,Automatic,85,Sport,21500
Audi A3,Sedans,Red,22599,Automatic,85,Sport,21500
Audi A3,Sedans,Grey,25000,Automatic,85,Sport,21500
Audi A3,Sedans,Grey,35000,Automatic,85,Others,21500
Audi A3,Sedans,Grey,64400,Automatic,85,Sport,21500
Audi A3,Sedans,White,16300,Automatic,85,Others,21500
Audi A3,Sedans,White,28000,Automatic,85,Sport,21500
Audi A3,Sedans,Grey,28050,Automatic,85,Sport,21500
Audi A3,Station wagon,Grey,23000,Automatic,85,Sport,21500
Audi A3,Sedans,Grey,19614,Automatic,85,Sport,21490
Audi A3,Sedans,Grey,16300,Automatic,85,Sport,21480
Audi A3,Sedans,Silver,3277,Automatic,85,Others,21450
Audi A3,Sedans,Silver,22875,Automatic,85,Others,21450
Audi A3,Sedans,Grey,10638,Automatic,85,Sport,21600
Audi A3,Sedans,Grey,22480,Automatic,85,Others,21480
Audi A3,Sedans,Silver,21241,Automatic,85,Others,21450
Audi A3,Sedans,Silver,22306,Automatic,85,Others,21450
Audi A3,Sedans,Silver,21580,Automatic,85,Others,21450
Audi A3,Sedans,Silver,22448,Automatic,85,Others,21450
Audi A3,Sedans,Silver,26278,Automatic,85,Others,21450
Audi A3,Sedans,Silver,25778,Automatic,85,Others,21450
Audi A3,Sedans,Silver,24356,Automatic,85,Others,21450
Audi A3,Sedans,Silver,7359,Automatic,85,Others,21450
Audi A3,Sedans,Grey,14693,Automatic,85,Others,21450
Audi A3,Compact,White,22104,Automatic,85,Others,21400
Audi A3,Station wagon,White,79500,Automatic,85,Converter,21450
Audi A3,Sedans,Blue,26168,Automatic,85,Converter,21400
Audi A3,Sedans,Grey,28100,Automatic,85,Sport,21400
Audi A3,Sedans,Grey,17200,Automatic,85,Others,20750
Audi A3,Sedans,Blue,26168,Automatic,85,Converter,21400
Audi A3,Sedans,Grey,25619,Automatic,85,Others,20750
Audi A3,Sedans,White,14000,Automatic,85,Others,20750
Audi A3,Sedans,Black,7800,Automatic,85,Others,20750
Audi A3,Sedans,Silver,22850,Automatic,85,Others,20750
Audi A3,Sedans,Blue,24189,Automatic,85,Others,20750
Audi A3,Compact,Blue,64217,Automatic,85,Converter,20750
Audi A3,Sedans,White,35572,Automatic,85,Others,20700
Audi A3,Sedans,White,9650,Automatic,85,Others,20690
Audi A3,Sedans,Black,41610,Automatic,85,Sport,20600
Audi A3,Station wagon,Grey,26000,Automatic,85,Others,20590
Audi A3,Sedans,Red,20416,Automatic,85,Sport,20550
Audi A3,Sedans,Grey,19570,Automatic,85,Sport,20500
Audi A3,Sedans,Grey,42136,Automatic,85,Converter,20500
Audi A3,Sedans,Grey,26877,Automatic,85,Others,20500
Audi A3,Sedans,White,16820,Automatic,85,Others,20500
Audi A3,Sedans,White,52000,Automatic,85,Sport,20500
Audi A3,Compact,Red,29000,Automatic,85,Others,20500
Audi A3,Sedans,Grey,14133,Automatic,85,Others,21300
Audi A3,Sedans,Grey,27600,Automatic,85,Sport,21400
Audi A3,Sedans,Grey,28100,Automatic,85,Sport,21400
Audi A3,Sedans,White,17800,Automatic,85,Converter,21300
Audi A3,Sedans,Grey,22662,Automatic,85,Sport,21300
Audi A3,Sedans,Silver,10500,Automatic,85,Converter,21400
Audi A3,Sedans,Grey,20000,Automatic,85,Others,21290
Audi A3,Sedans,Grey,50200,Automatic,85,Others,21200
Audi A3,Sedans,Brown,39500,Automatic,85,Others,21000
Audi A3,Sedans,Black,6021,Automatic,85,Converter,20985
Audi A3,Station wagon,Black,0,Automatic,85,Others,20980
Audi A3,Sedans,Black,22000,Automatic,85,Sport,20950
Audi A3,Sedans,Silver,21289,Automatic,85,Others,21000
Audi A3,Sedans,Red,39000,Automatic,85,Sport,20990
Audi A3,Sedans,White,38722,Automatic,85,Others,20950
Audi A3,Convertible,Black,54800,Automatic,85,Converter,20900
Audi A3,Sedans,Red,22941,Automatic,85,Sport,20900
Audi A3,Sedans,Red,28583,Automatic,85,Sport,20900
Audi A3,Sedans,Grey,27589,Automatic,85,Others,20950
Audi A3,Sedans,White,25000,Automatic,85,Others,20900
Audi A3,Sedans,Red,31000,Automatic,85,Sport,20900
Audi A3,Sedans,White,8500,Automatic,85,Others,20900
Audi A3,Sedans,Grey,24215,Automatic,85,Sport,20500
Audi A3,Sedans,Grey,42270,Automatic,85,Others,20900
Audi A3,Station wagon,Black,48500,Automatic,85,Others,20900
Audi A3,Sedans,Grey,28000,Automatic,85,Others,20500
Audi A3,Other,White,12500,Automatic,85,Others,20500
Audi A3,Sedans,Silver,26140,Automatic,85,Sport,20500
Audi A3,Sedans,Black,34500,Automatic,85,Sport,20900
Audi A3,Sedans,Black,42500,Automatic,85,Converter,20490
Audi A3,Sedans,White,146357,Automatic,85,Sport,20498
Audi A3,Sedans,Grey,42136,Automatic,85,Converter,20500
Audi A3,Sedans,Brown,63000,Automatic,85,Sport,20490
Audi A3,Sedans,Grey,35360,Automatic,85,Converter,20480
Audi A3,Sedans,Grey,86165,Automatic,85,Sport,20495
Audi A3,Sedans,Black,16674,Automatic,85,Others,20300
Audi A3,Sedans,Grey,12409,Automatic,85,Sport,20300
Audi A3,Sedans,Grey,14720,Automatic,85,Sport,20300
Audi A3,Sedans,White,35000,Automatic,85,Others,20300
Audi A3,Sedans,Grey,82000,Automatic,85,Converter,20400
Audi A3,Station wagon,Silver,11472,Automatic,85,Others,20000
Audi A3,Sedans,Silver,32000,Automatic,85,Others,20900
Audi A3,Sedans,White,13000,Automatic,85,Sport,20400
Audi A3,Station wagon,White,31616,Automatic,85,Converter,20900
Audi A3,Sedans,White,31616,Automatic,85,Converter,20900
Audi A3,Sedans,Grey,42270,Automatic,85,Others,20900
Audi A3,Sedans,Black,34500,Automatic,85,Sport,20900
Audi A3,Sedans,Silver,31679,Automatic,85,Converter,20900
Audi A3,Sedans,Silver,31679,Automatic,85,Converter,20900
Audi A3,Sedans,Black,29800,Automatic,85,Others,20870
Audi A3,Sedans,Blue,40012,Automatic,85,Sport,20850
Audi A3,Sedans,Grey,35000,Automatic,85,Converter,20850
Audi A3,Compact,White,23181,Automatic,85,Sport,20810
Audi A3,Compact,Grey,25847,Automatic,85,Sport,20810
Audi A3,Compact,Black,24181,Automatic,85,Sport,20810
Audi A3,Compact,Blue,26587,Automatic,85,Sport,20810
Audi A3,Compact,White,25478,Automatic,85,Sport,20810
Audi A3,Sedans,White,40000,Automatic,85,Converter,20850
Audi A3,Sedans,Blue,11424,Automatic,85,Sport,20800
Audi A3,Sedans,White,33009,Automatic,85,Others,20999
Audi A3,Sedans,Blue,30502,Automatic,85,Others,20999
Audi A3,Sedans,Black,34000,Automatic,85,Converter,21000
Audi A3,Sedans,Silver,24679,Automatic,85,Sport,20999
Audi A3,Sedans,Brown,29241,Automatic,85,Others,20800
Audi A3,Sedans,Black,65500,Automatic,85,Others,21000
Audi A3,Sedans,White,8000,Automatic,85,Converter,20999
Audi A3,Sedans,Grey,15040,Automatic,85,Sport,20990
Audi A3,Sedans,Silver,9876,Automatic,85,Others,20990
Audi A3,Sedans,White,18016,Automatic,85,Others,20000
Audi A3,Sedans,Blue,20145,Automatic,85,Others,20000
Audi A3,Sedans,Silver,22863,Automatic,85,Others,20990
Audi A3,Sedans,Grey,33100,Automatic,85,Others,20000
Audi A3,Sedans,Grey,16950,Automatic,85,Sport,20990
Audi A3,Sedans,Black,1,Automatic,85,Others,20000
Audi A3,Sedans,Grey,10003,Automatic,85,Others,19999
Audi A3,Station wagon,White,24400,Automatic,85,Converter,19999
Audi A3,Sedans,Grey,10265,Automatic,85,Others,19999
Audi A3,Sedans,Black,30000,Automatic,85,Others,19999
Audi A3,Sedans,Grey,10003,Automatic,85,Others,19999
Audi A3,Sedans,Grey,10265,Automatic,85,Others,19999
Audi A3,Sedans,Black,24900,Automatic,85,Sport,19990
Audi A3,Station wagon,Black,14550,Automatic,85,Others,19990
Audi A3,Sedans,Black,47967,Automatic,85,Others,19990
Audi A3,Sedans,Black,47967,Automatic,85,Others,19990
Audi A3,Compact,White,50811,Automatic,85,Sport,19990
Audi A3,Sedans,Blue,22300,Automatic,85,Others,19990
Audi A3,Sedans,White,45000,Automatic,85,Converter,19990
Audi A3,Sedans,Grey,16139,Automatic,85,Converter,19990
Audi A3,Sedans,Red,41500,Automatic,85,Sport,19990
Audi A3,Sedans,Grey,17773,Automatic,85,Sport,19980
Audi A3,Sedans,Black,64272,Automatic,85,Sport,19980
Audi A3,Sedans,White,74574,Automatic,85,Sport,19950
Audi A3,Sedans,White,59300,Automatic,85,Others,19950
Audi A3,Sedans,Black,10000,Automatic,85,Others,19900
Audi A3,Sedans,Grey,4500,Automatic,85,Sport,19900
Audi A3,Sedans,Grey,9000,Automatic,85,Sport,19900
Audi A3,Sedans,Black,41900,Automatic,85,Others,19900
Audi A3,Sedans,Black,41900,Automatic,85,Others,19900
Audi A3,Sedans,Grey,50000,Automatic,85,Others,19900
Audi A3,Sedans,Black,39448,Automatic,85,Converter,19900
Audi A3,Sedans,Grey,44100,Automatic,85,Others,19900
Audi A3,Sedans,Grey,44100,Automatic,85,Others,19900
Audi A3,Sedans,White,33000,Automatic,85,Sport,19900
Audi A3,Sedans,White,9650,Automatic,85,Others,19800
Audi A3,Sedans,Grey,72382,Automatic,85,Converter,19890
Audi A3,Sedans,Grey,33241,Automatic,85,Sport,19899
Audi A3,Compact,Grey,26478,Automatic,85,Sport,19750
Audi A3,Sedans,Black,48600,Automatic,85,Others,19800
Audi A3,Sedans,White,39000,Automatic,85,Others,19800
Audi A3,Compact,Blue,25476,Automatic,85,Sport,19750
Audi A3,Compact,Black,15698,Automatic,85,Sport,19700
Audi A3,Sedans,Black,29810,Automatic,85,Others,19700
Audi A3,Sedans,White,157544,Automatic,85,Sport,19750
Audi A3,Sedans,Blue,37400,Automatic,85,Sport,19600
Audi A3,Sedans,Grey,16171,Automatic,85,Sport,19500
Audi A3,Sedans,White,60000,Automatic,85,Sport,19500
Audi A3,Sedans,Blue,39500,Automatic,85,Sport,19500
Audi A3,Sedans,Red,49267,Automatic,85,Others,19490
Audi A3,Sedans,Silver,66000,Automatic,85,Converter,19480
Audi A3,Sedans,Black,40601,Automatic,85,Others,19450
Audi A3,Station wagon,Black,25800,Automatic,85,Others,19500
Audi A3,Sedans,Black,24000,Automatic,85,Others,19400
Audi A3,Sedans,White,36792,Automatic,85,Sport,19400
Audi A3,Sedans,Grey,44100,Automatic,85,Others,19400
Audi A3,Compact,Red,30000,Automatic,85,Sport,19400
Audi A3,Sedans,White,8601,Automatic,85,Converter,19370
Audi A3,Station wagon,Grey,40700,Automatic,85,Sport,19100
Audi A3,Sedans,White,32373,Automatic,85,Others,19000
Audi A3,Compact,Red,26471,Automatic,85,Sport,19400
Audi A3,Sedans,Red,27049,Automatic,85,Others,19000
Audi A3,Sedans,Blue,15478,Automatic,85,Others,19000
Audi A3,Sedans,White,60000,Automatic,85,Others,19000
Audi A3,Sedans,Blue,59000,Automatic,85,Sport,18999
Audi A3,Sedans,White,32000,Automatic,85,Sport,19000
Audi A3,Sedans,Blue,59000,Automatic,85,Sport,18999
Audi A3,Sedans,Blue,59000,Automatic,85,Sport,18999
Audi A3,Coupe,Silver,24990,Automatic,85,Others,19000
Audi A3,Sedans,Silver,62451,Automatic,85,Converter,18990
Audi A3,Sedans,Grey,20000,Automatic,85,Converter,18990
Audi A3,Sedans,Grey,25000,Automatic,85,Others,18990
Audi A3,Sedans,Blue,53700,Manual,85,Converter,16700
Audi A3,Station wagon,Black,50068,Manual,85,Others,16990
Audi A3,Sedans,Blue,53700,Manual,85,Others,16750
Audi A3,Sedans,White,54013,Manual,85,Converter,17990
Audi A3,Other,Blue,34400,Manual,85,Others,17650
Audi A3,Sedans,Red,79500,Manual,85,Sport,17990
Audi A3,Sedans,White,14897,Manual,85,Others,17990
Audi A3,Sedans,White,100519,Manual,85,Others,18000
Audi A3,Station wagon,White,27143,Manual,85,Sport,18980
Audi A3,Station wagon,Black,40000,Manual,85,Sport,18500
Audi A3,Sedans,Black,49500,Manual,85,Sport,18500
Audi A3,Sedans,Grey,29584,Manual,85,Sport,18100
Audi A3,Sedans,Black,12910,Manual,85,Others,18910
Audi A3,Sedans,Silver,42000,Manual,85,Others,18997
Audi A3,Sedans,Silver,22395,Manual,85,Converter,19194
Audi A3,Sedans,White,10,Manual,85,Sport,19078
Audi A3,Sedans,Grey,25000,Manual,85,Others,19090
Audi A3,Sedans,Black,51000,Manual,85,Converter,18900
Audi A3,Sedans,Black,59000,Manual,85,Sport,19500
Audi A3,Sedans,White,30039,Manual,85,Converter,19690
Audi A3,Sedans,White,26300,Manual,85,Others,19400
Audi A3,Sedans,Grey,12890,Manual,85,Sport,19700
Audi A3,Sedans,White,40000,Manual,85,Others,19700
Audi A3,Sedans,Grey,12785,Manual,85,Sport,19700
Audi A3,Sedans,Grey,19500,Manual,85,Others,19600
Audi A3,Sedans,Black,8000,Manual,85,Sport,19650
Audi A3,Sedans,White,50000,Manual,85,Sport,19600
Audi A3,Sedans,White,24000,Manual,85,Others,19600
Audi A3,Station wagon,White,52087,Manual,85,Others,19565
Audi A3,Sedans,Black,40000,Manual,85,Others,19590
Audi A3,Station wagon,White,49818,Manual,85,Others,19550
Audi A3,Sedans,White,5000,Manual,85,Sport,19508
Audi A3,Sedans,Brown,39000,Manual,85,Others,19500
Audi A3,Sedans,Brown,39000,Manual,85,Others,19500
Audi A3,Sedans,White,21000,Manual,85,Others,19500
Audi A3,Sedans,Grey,13076,Manual,85,Sport,19500
Audi A3,Sedans,Grey,62000,Manual,85,Others,19500
Audi A3,Sedans,Brown,55123,Manual,85,Others,19490
Audi A3,Sedans,Grey,27829,Manual,85,Converter,19490
Audi A3,Sedans,Silver,43166,Manual,85,Others,19490
Audi A3,Sedans,Black,44200,Manual,85,Others,19490
Audi A3,Sedans,Black,55400,Manual,85,Converter,19480
Audi A3,Sedans,Black,50500,Manual,85,Others,19480
Audi A3,Sedans,Grey,15900,Manual,85,Converter,19450
Audi A3,Sedans,White,27989,Manual,85,Others,19450
Audi A3,Sedans,Black,22000,Manual,85,Sport,19450
Audi A3,Sedans,Grey,34194,Manual,85,Others,19440
Audi A3,Compact,White,69740,Manual,85,Others,19400
Audi A3,Sedans,Grey,38974,Manual,85,Others,19400
Audi A3,Sedans,Black,13259,Manual,85,Sport,19500
Audi A3,Sedans,Silver,15105,Manual,85,Others,19444
Audi A3,Sedans,Black,57326,Manual,85,Others,19440
Audi A3,Sedans,Black,57000,Manual,85,Sport,19500
Audi A3,Sedans,Grey,33000,Manual,85,Others,19500
Audi A3,Sedans,Blue,75000,Manual,85,Others,19500
Audi A3,Sedans,Grey,26000,Manual,85,Others,19500
Audi A3,Sedans,Blue,29667,Manual,85,Sport,19500
Audi A3,Sedans,White,50153,Manual,85,Others,19500
Audi A3,Station wagon,Grey,12000,Manual,85,Sport,19500
Audi A3,Sedans,Black,83000,Manual,85,Converter,19500
Audi A3,Sedans,Bronze,21383,Manual,85,Others,19500
Audi A3,Sedans,Black,27000,Manual,85,Sport,19499
Audi A3,Station wagon,Black,30400,Manual,85,Sport,19499
Audi A3,Sedans,Silver,9335,Manual,85,Others,19490
Audi A3,Sedans,Grey,34000,Manual,85,Converter,19490
Audi A3,Sedans,Grey,47028,Manual,85,Sport,19397
Audi A3,Sedans,Black,4221,Manual,85,Others,19390
Audi A3,Sedans,White,17220,Manual,85,Sport,19350
Audi A3,Sedans,White,10,Manual,85,Sport,19078
Audi A3,Sedans,White,33121,Manual,85,Converter,19490
